event_id,match,start_date,market_type,market_name,market_type_id,sport_market_id,market_id,market_sv,odd_id,selection,line,price,odd_status,is_main_bet
16551449,DET Lions vs. NY Jets,2026-09-27T17:00:00Z,spread,Handicap (inclus prolongations),223,70799,1708545921,-11.5,4425532222,DET Lions (-1.5),-1.5,1.3572,0,False
16551449,DET Lions vs. NY Jets,2026-09-27T17:00:00Z,spread,Handicap (inclus prolongations),223,70799,1708545921,-11.5,4426064446,DET Lions (-2),-2,1.3572,0,False
16551449,DET Lions vs. NY Jets,2026-09-27T17:00:00Z,spread,Handicap (inclus prolongations),223,70799,1708545921,-11.5,4425532224,DET Lions (-10.5),-10.5,2.35,0,False
16551449,DET Lions vs. NY Jets,2026-09-27T17:00:00Z,spread,Handicap (inclus prolongations),223,70799,1708545921,-11.5,4425532223,NY Jets (+1.5),-1.5,3.0,0,False
16551449,DET Lions vs. NY Jets,2026-09-27T17:00:00Z,spread,Handicap (inclus prolongations),223,70799,1708545921,-11.5,4425532226,DET Lions (-11.5),-11.5,2.5,0,False
16551449,DET Lions vs. NY Jets,2026-09-27T17:00:00Z,spread,Handicap (inclus prolongations),223,70799,1708545921,-11.5,4426064447,NY Jets (+2),-2,3.0,0,False
16551449,DET Lions vs. NY Jets,2026-09-27T17:00:00Z,spread,Handicap (inclus prolongations),223,70799,1708545921,-11.5,4425532484,DET Lions (-2.5),-2.5,1.4,0,False
16551449,DET Lions vs. NY Jets,2026-09-27T17:00:00Z,spread,Handicap (inclus prolongations),223,70799,1708545921,-11.5,4425532228,DET Lions (-12.5),-12.5,2.55,0,False
16551449,DET Lions vs. NY Jets,2026-09-27T17:00:00Z,spread,Handicap (inclus prolongations),223,70799,1708545921,-11.5,4425532485,NY Jets (+2.5),-2.5,2.75,0,False
16551449,DET Lions vs. NY Jets,2026-09-27T17:00:00Z,spread,Handicap (inclus prolongations),223,70799,1708545921,-11.5,4425588414,NY Jets (+7),-7,1.7693,0,False
16551449,DET Lions vs. NY Jets,2026-09-27T17:00:00Z,spread,Handicap (inclus prolongations),223,70799,1708545921,-11.5,4425532225,NY Jets (+10.5),-10.5,1.5455,0,False
16551449,DET Lions vs. NY Jets,2026-09-27T17:00:00Z,spread,Handicap (inclus prolongations),223,70799,1708545921,-11.5,4425532227,NY Jets (+11.5),-11.5,1.5,0,False
16551449,DET Lions vs. NY Jets,2026-09-27T17:00:00Z,spread,Handicap (inclus prolongations),223,70799,1708545921,-11.5,4425532229,NY Jets (+12.5),-12.5,1.4762,0,False
